coffee_shop_name,full_review_text,sentiment
Coffee Shop 60,"The owner contacted me about another visit the day after this review.  I have not had a chance to go back yet, but I appreciate the email and his comments/concern.  Will review again after I visit.  Will try this place again for breakfast and coffee, but never for dinner or music. Hum....calendar, which I just checked again before this review says music tonight; 8/28.  No music at 8.  We arrived not long after 7pm.  One other customer arrived at the same time.  No one else was there or came.  The one staff member was wonderful.  Sweet man.  Do not have his name right now, but will get it from the friend who paid with her credit card.  Food--tasted fine, but will never have a sandwich there at full price (special pricing this night).  The full price $13 sandwich was skimpy with not much inside the bread.  It was not worth the half price special. The cocktail menu is also not as advertised on the website.  Only had three on the board and the nice man stated that was the cocktail menu.  $7 well margarita was not large so not worth the price. Have driven by this place many times and never gone inside until tonight.  May return and may just keep on driving, sad to say.",0
Coffee Shop 60,"The famed tortilla espanola was cold and hard in spots so much so that i had to wonder when it was made. The $5 fries that were ""browned with tasty seasoning"" had no seasoning and took 25 minutes to come out. Service was good despite the food.",0
Coffee Shop 60,"Coffee shops are delightfully in abundance in Austin, but some of them can get incredibly crowded, loud, or just don't have outlets for your laptop. Stinsons was great in that it wasn't over crowded at all while I was there and had a pleasant ambience. Combine that with plenty of electrical outlets and good sized tables to work on, and I was impressed!  I got a chai latte, which was disappointingly syrup-y and had a strange taste. The pumpkin muffin is fantastic! And the coffee was really good too, some of the better coffee I've had in the area actually.  The barista who took my orders wasn't smile-friendly, and she seemed a bit brusque. I gave her a smile and a pleasant hello, and I seemed to sense the tiniest bit of thaw in her demeanor. That and the terrible chai were what knocked a star off, but otherwise, this is a great spot I plan to frequent again to do work!",1
Coffee Shop 60,We just found a little jewel! I've always stopped for coffee but never realized how cute the dining area was! I needed something central for a bridal shower and this place was perfect! The Manager was so easy to work with and the staff was stellar! I'm a picky Bloody Mary girl and I gotta say it was so good!! We also enjoyed sangria & mimosas and our guest all had smiles! Thank you Stinsons!!!! Perfect for a girls get together!! Great drinks & yummy food!!,1
Coffee Shop 60,"I go here to work every couple of weeks when I want a treat. They have good wifi, a gorgeous grilled cheese sandwich,  and a delicious coffee cocktail.  I CRAVE their coffee cocktails. If they had comfy seating,  I'd probably be in there every day.",1
Coffee Shop 60,"Blah food, dirty tables, please show a little hustle. I wanted to like this place because it's close to my house. On to the next spot.",0
Coffee Shop 60,"Listed in 100 reviews in 2014? Done and Done and Done., I'm pretty much a coffee shop expert. This morning, I waited 9 minutes in line for coffee, the guy in front of me waited 7.  I make that point because there was NO ONE IN FRONT OF HIM.  What there was was a barista who also had to tend the register who was preparing a  drink for someone who came in around minute 6 and didn't have to wait in line.  It's 9:15 AM.... I came here because I wanted an alternative to the ridiculous parking at Pacha and even drove through their lot just in case... I was praying for a great experience... that. ruined. it.  Come on... basic customer service in the morning says you handle the people in line in the order they come in... no special treatment.  The dude in front of me was mad... and you could tell... but he kept his composure by doing what looked like a peepee dance...  I on the other hand turned my powers to Yelp.  Stinson's has a cool venue... the old converted gas station or vehicle fixer-upper place.... it's really nice and comfortable inside... but maaaaan... you take a hot dump on a great venue when your customer service is inconsiderate to customers.  Sure, we were apologized to... but for what?  Sorry you had to wait while I made a drink for someone else?  Why did it take so long?    This is just going to set the precedent of me being snarky and mean the rest of the day...  CUSTOMER SERVICE IS CRITICAL... ESPECIALLY IN THE MORNING WHEN PEOPLE HAVE THINGS TO DO.  And yes, I wrote this review in less time than it took the guy in front of me to get his coffee while waiting at the counter WITH NO ONE IN FRONT OF HIM.  UPDATE:  So I've since been informed that there is a texting system where people can text in their orders ahead of time to have them made by the time they show up... so it wasn't the barista's fault at all.. it's the TERRIBLE CONCEPT'S FAULT.  You could literally have a scenario like this over and over again every morning.  Take a lesson from Torchy's... there are 2 registers:  one for the current line and the other for the call/order online ahead of time customers... there's also staff to cover all the orders.  My review stays at 2 stars, because this is a horrible and poorly thought out concept.",0
Coffee Shop 60,"Good food, and a pretty good atmosphere, but the wi-fi is spotty. I tried to get someone to help me with a consistent signal, but nobody seemed to know how to get it to work. Stinson's is close to my house and would be a perfect place to grab a cup of coffee and do busy work -- if only I could get connected.",0
Coffee Shop 60,"I love when a trailer is successful enough they can convert to a bricks-and-mortar hangout and not lose any of their charm. One of the benefits of these guys being in the area (Rosedale)for a while, is they know their market! Excellent espresso machines pull fabulous shots.  Comfortable indoor seating with a real (liquor) bar & 2 TV screens for watching the game.  It seems like they have captured a good mix of ""something for everyone"", without feeling like a big box chain.  Outside tables under a covered patio provide space for a gathering or place to chat and enjoy freshness outdoors.  (Also another flat screen TV here.)    Located just across from Upper Crust bakery they also serve lunch and bistro food, as well as pastries Russell's bakery. Espreso trailer turned bricks & mortar. Three screens to catch your favorite game! Outdoor covered seating & big screen See all photos from JoAnne N. for Stinson's",1
Coffee Shop 60,Easy to access. Had not tried their food before.  The burger was tasty and Gabby and Boe were really friendly and helpful.,1
Coffee Shop 60,"Really like this place.  Staff is friendly, food and coffee are very good.  I have one request...window coverings for the windows (not the garage doors).",1
Coffee Shop 60,"Updated review Since my last review the owner, John, reached out to me. I cannot say enough good things about the level of customer service he provided! It was enough to make me give them another chance. They were, again, out of the first thing I ordered, which was a veggie burger. Reading Rebekah P.'s review I wish they hadn't been because it sounds like it would've been amazing! My chicken sandwich wasn't bad though and the fries were so good!  The owner and manager, Ozzy, have gone to great lengths to change my mind about Stinson's and they truly have succeeded. They recognize the business' flaws and are working hard to change them. I believe that they will get it right and Stinson's will be that much better for it. The way a business handles challenges can make or break an experience, and for me, they have truly made me believe in the future of this place.  I'm not counting Stinson's out yet!",1
Coffee Shop 60,"After passing on the $14 veggie burger (really?) at what seems to want to be a sports bar (based on the three TV's), we opted for some chips and salsa (as starter). Came way over cooked (can you say burned?!) Disappointing. Other food was good. Over cooked chips...",0
Coffee Shop 60,I recently discovered Stinsons at an alumni meeting they host monthly. What a treat. The coffee and breakfast tacos are delicious. I like the lattes in the extra large cups. It is in a converted gas station garage so the space feels very open and light with tall ceilings. They are serving beer and wine here il now so I'll have to come back and try that I the evening. Latte,1
Coffee Shop 60,I was very disappointed after all the good things I'd heard. My husband and I both got the breakfast sandwich of which I've had much better. My tea had no sugar & I had to ask for it not be offered any! My husband chose the mocha. He said the ones at Kirby Lane were better.  We won't be returning anytime soon. I'll give you 1 star,0
Coffee Shop 60,"This area needed another coffer shop and I'm glad it was Stinson's that moved in. Despite the gas station exterior, the inside is gorgeously decorated. Garage doors let in ample light, great for getting work done.  Coffee bar is first when you walk in, food and booze bar is to the left. I like that it is separated so that you can easily get a cup to go without having to wade through a bunch of tables to get to the counter.  Chicken salad sandwich was good although I didn't like that it was served with pita chips. My friend got a pizza which looked and smelled delicious. I will definitely get that next time.  Overall, better food offerings than most coffee shops and a really cool vibe with friendly people. Parking is bad, though we found 1 hour parking on the street.",1
Coffee Shop 60,"Updated review Okay, Stinson's.  I'm finally knocking you one star... but only because I care about you. I feel like there is so much untapped potential at this nicely renovated, perfectly located coffee shop/cafe/bar.  There are two problems, though, that are preventing you from achieving true five star greatness:  1) I usually stop in within 30 min of opening on Sat or Sun mornings for drip coffee, and lately the temperature of my beverage has been just warm.  Definitely not hot. By the time I walk the short distance back to my house, I have to heat it up in the microwave.  Are you serving yesterday's leftover coffee that hasn't had enough time to heat up fully, or what?   2) I can expect to wait about 10-15 minutes for my coffee if there are 2 people in line in front of me.  Nobody seems to really hustle around this place, and everything moves at a pretty relaxed speed.  Otherwise, I think everyone who works here is very friendly, and I'm still loving the baked goods from Russell's, and my dog is a huge fan of the complimentary dog treats.  Also, since you've started to make the breakfast tacos out of the trailer on order, they've greatly improved and are pretty delicious.",1
Coffee Shop 60,"Nice atmosphere, good coffee. Only question I have: almost totally out of pastries by 9:00 am?  Otherwise, nice place, friendly service.",1
Coffee Shop 60,"Love that they open at 6:30 because usually the only other place around that time that I go to is Houndstooth, and I want them to think that I actually go other places.  For the longest time, I couldn't get over the fact that this place used to be a ghetto-looking gas station revived with some fresh paint. After visiting for a morning meet-up at 6:30 (that's a different story), I have to say that I love it. They nail the industrial operating-behind-a-garage-door thing well but the interior is still classy feeling. Plenty of seating. Pastry case (unfilled at that visit).  Even though it seems like you can see right through it when you drive by, the interior is cozy. Good choice of warm lighting, clean bottles and supplies displayed for aesthetics, and has a full bar and happy hour. The coffee is great and decently priced. I realized I was given a small instead of a medium, but it was early so it's alright and the girl is sweet.  Parking is difficult at that corner but a great neighborhood walk. I'll have to return to try the food and drinks at night, but think it's a great morning place so far.",1
Coffee Shop 60,"4 check-ins Stinson's is a great little coffee shop, but it also is more than that!  It is also a bar, which makes it the perfect after work date location. You can get a small coffee to get you through the night and your date can get a local beer. How more adorable can you get?  The coffee they serve is very good! The best barista is by far Lauren, who knows what you want before you even get to the counter! She is so friendly too! THeir honey bee latte is a fun twist on the classic drink and they are constantly coming up with new yummy recipes.  The lunch menu is great and quick too! Pizza, sandwiches, and even a black bean salad for the health conscious. I had the black bean salad and their breakfast pastries before and they are all very good.  Definitely recommend for a quick drive-by pickup but also for a quaint sit down! In the summer, they are going to open their huge garage door and it is going to be so nice out there. You'll definitely catch me out their on a weekend...",1
Coffee Shop 60,"I really REALLY enjoyed hanging out at Stinson's. The low-key bluesy live music they had the night we went was awesome, and the drinks were delicious. I liked the grapefruity vodka drink I got, and my boyfriend is still talking about the coffee liquor mixed drink. Next time we plan on eating there too!",1
Coffee Shop 60,Im glad this relaxed neighborhood cafe is in my hood.Especially nice for sitting on the patio or when they have the walls up and enjoying light bites and drinks.Casual vibe and good place to watch sports or work on laptop,1
Coffee Shop 60,"Great food, nice atmosphere, fantastic staff! Definitely recommend and coming again :)",1
Coffee Shop 60,"Went in to grab a cup of coffee.  Ordered a medium latte made by Gaby. She was so sweet, great customer service to match the great cup of coffee. Will definitely be heading back to try other menu items.",1
Coffee Shop 60,"Good cocktails in Rosedale?  Yes please.    Good staff, good food and coffee too.   But cocktails in Rosedale!!!!",1
Coffee Shop 60,"Three stars is actually really generous!!!! I'll base that on the cocktails alone. They were really good. I had the ____ Sue...I can't remember the first word, but it had ginger beer and sweet tea vodka. My friend had some other gin and lime concoction that he had customized. Both were really good and turned out to be much cheaper than the menu said. I think that's because the service we got was really sub-par.  It started with ordering an app...some sort of potato quiche item. We were both starving; it was about 8:00 and I never got lunch. There were 2 ladies working, one much more competent than the other. We had a whole conversation regarding how big the appetizer was and if we should get one each. The incompetent one suggested that we get one each as they are small. We obliged, only to receive one and ONE set of silverware delivered by SAME said girl. I'm not sure how she misunderstood. Whatever, we just asked for a second set of silverware....and then a second round of drinks. Roughly 30 minutes went by to get those. Also, we ordered a salad for him and the deluxe chicken salad sandwich for me. Both came out separately and about 15 minutes in between. The incompetent one made the salad as I watched. She is ridiculously slow! A cat could make a damn salad faster than this girl! She had no clue what went in it. It took took her forever just to find ingredients and put in the bowl! Seriously, it was painful to watch. Then my sandwich had to be made too. Man! I just wanted to pop in grab some grub and get a quick drink. Nothing is quick or easy about this place. The food was also a major disappointment too. Chicken salad is bland and boring. The menu is SLIM!  So, the other girl, when bringing out our 30 minute drinks said she was busy making drinks for a catering job or something and that's why they took so long. First off, I'm here just a waiting! Secondly, maybe communicate that and I wouldn't have been as annoyed. She was nice and funny so that helped, but still. I think she got it and that's why the drinks were lower priced...again, mentioning the poor service resulting in a price reduction probably would have avoided this review. My experience for a quick dinner lasted 2 hours, so for a coffee/ convenience place...avoid like the plague!!!  One last thing on my overly long review....check out all the 5 star reviews of faceless folks with very few reviews and few, if any friends. Hmmmm. Yeah, I'm gonna go with 2 now that I think about it.",0
Coffee Shop 60,"Definitely one of my favorite coffee shops in town. The staff is always friendly and their coffee is supreme. Their espresso tastes great, not watered down or acidic. Also their breakfast tacos are a great size. At night, they have some fun live music on the patio. All around highly recommended!",1
Coffee Shop 60,"Great coffee with almond milk, awesome veggie burgers, and relaxed atmosphere (with wifi and sports) make this place one of my favorite Austin joints.  Highly recommended for a quick pick up, or to drink a tasty latte while catching up on emails.  Can get crowded with students during finals week.",1
Coffee Shop 60,"I've been going here just about everyday for over a year; since they first started in the trailer in fact.  I can't recommend Stinson's highly enough.  Whether it's a cup of coffee and a muffin in the morning, a sandwich for lunch, or a late night drink, I've never been let down by the quality of service or food here.  Every single member of their staff has always been super nice, friendly and been extremely prompt when making my drink or food.   They're a growing and expanding business and I could not be more happy for them.  Great coffee and food!   Thanks, Stinson's!",1
Coffee Shop 60,"Stinson's is a beautiful, comfortable space!  Great for coffee or a cocktail. Cecy, our waitress, was super helpful and offered suggestions off the food menu.  My husband went the healthy route choosing the kale ceasar salad with chicken, while I indulged by choosing the truffle fries.  They hit the spot for both of us and we thoroughly enjoyed the suggestions!  Thanks, Cecy!!  The building was once a mechanic's garage and boy have they transformed it.  Lovely design, that is a casual, comfortable, well-lit, space.  As a native Austinite, it feels a little bit old Austin and a little bit hip Austin.  Whatever your mood Stinson's is a great addition to the Burnet Road area and great for a quick pick me up or lingering over any other choice.",1
Coffee Shop 60,If you are a hipster playing board games/doing needlepoint/drinking coffee while typing away and really don't care about service or food - this is your place.,0
Coffee Shop 60,"Love the ambiance & one of my favorite neighborhood gems, but I have to say that I wouldn't come here if you plan on working / being all that productive. I'm currently sitting outside at Stinson's at 2:00pm on a Wednesday, and the music is so horribly loud and unpleasant that I cannot hear myself think. Others out here have voiced that as well and left. Very frustrating...",0
Coffee Shop 60,"This place is as lovely as they get!! The coffee is good, the atmosphere is airy and light and conducive to nice chats or chilling on the laptop. But the COCKTAILS are simply delightful. Try the ""Little Bear"" and you'll be glad you did! From the baristas to the bartenders, everyone at Stinsons is happy and helpful. Something that is often hard to say about other Austin establishments. This is most definitely my new favorite local spot. Lovely light and chill people. The ""Little Bear"" and ""The Longhorn."" Yum!",1
Coffee Shop 60,"2 check-ins ROTD I work from home so I'm always looking for a coffee shop to work out of when I start getting cabin fever. I think my search is over. This little hidden gem may be my go to when I need an office. They have a coffee! They have food! They have booze! They have my heart!  I was looking for a place to have lunch and do some work. Yelpers steered me here. I'm so glad they did. The staff was super friendly. If you want coffee, you order from the coffee bar. If you want food, head over to the booze bar. I order half a personal size pepperoni pizza and a coke. That's a pretty good lunch for $6. The pizza came out hot and cheesy. It was delicious. Their wifi is fast and the atmosphere is perfect for productivity.  Bonus: you can use the PayPal app to pay your bill! If it's your first time, PayPal gives you $8 off! Be sure to tell your server you want to leave a tip. I learned the hard way. But I'll be back again soon to make up for it!",1
Coffee Shop 60,"2 check-ins ROTD Listed in Hipster Coffee Shops Stinson's is officially added to my rotation of Austin coffee shops.    Their mochas are delicious AND you can order them in this huge 20oz size, which is a huge plus for a mocha-chugger like me.  If you're lucky, you'll get Lauren to make your coffee concoction- seriously the girl can't make a bad drink, she's probably magic or something.  She  also has a really awesome name (I'm super lame I know).  The inside of Stinson's is really adorable and  full of natural light- the place is cheerful as fuck.  Currently, there's an old classic movie starring Humphrey Bogart being projected on the wall with subtitles and Frank Sinatra filling the sound waves.  Great place to get some work done- the wifi is pretty fast!  I could also see this place being great for events or brunch with the girls :)  10,000,000,000,000 bonus points for having no dirty hipsters here!  PLEASE DON'T TELL YOUR HIPSTER FRIENDS, YELPERS!",1
Coffee Shop 60,Butter coffee is most excellent!  Pair it with what are the best breakfast tacos in the area!,1
Coffee Shop 60,"This place has the greatest atmosphere! Loved it's relaxed feel.The service was fantastic, and the food was delicious.The open seating area was breezy and so relaxing.",1
Coffee Shop 60,"This place is great. Quiet, relaxing atmosphere. Everyone who works here is very nice and a delight. Their prices are reasonable, food is great and they have a full bar.  I'm happy that I now have another coffee shop option nearby.",1
Coffee Shop 60,"Great coffee, hot chocolate, cinnamon rolls and breakfast tacos!  Chill atmosphere 24/7. Great to study, hang or whatever :)  The bruschetta and Spanish empanadas are delicious as well",1
Coffee Shop 60,This was our first time here. We walked from work and I ordered the spinach salad w strawberries. It was so delicious & I love sitting outside. The interior seemed like a great place to write or hang out with a small group. Customer service was excellent!,1
Coffee Shop 60,"15 check-ins I love Stinson's! I first went there when they were a trailer on the corner of 45th and Burnet. The barista and I were from the same region up in North Texas (and he'd even been a barista at my old coffee place in Amarillo), so that was pretty cool right off  the bat!   They just opened their bistro up in the newly remolded, once gas station, on the same property their trailer stood on. I could go on and on about how they renovated the gas station into the bistro, but it looks AND SMELLS amazing. It just smells like fresh wood everywhere, mixed with coffee-- its pretty much perfect. The textiles they chose, wood floors paired with brick work, even down to the sinks in the bathrooms,  it all looks so classy and amazing.     I've only had three drinks so far, chai latte (great), soy latte (great, strong), and I tried bourbon in coffee which was pretty interesting.. they said it was just one shot but I was feeling it.. ha ha! Their pumpkin muffins are great, the best muffins out of what they carry in my opinion-- and ask for it to be heated, makes it 100x better. There's a cute bar with a few beers on tap (I know Guinness is one of them), and lots of pretty liqour bottles on their dark wooden bar shelving :) I know they are still in the process of getting everything together, but I think they just expanded their menu a TON, will probably be carrying lots more food items.  On top of it all, great location.. don't hesitate to give them a try, stick around and enjoy your drink, and soak up all that yummy ""fresh wood"" scent :D",1
Coffee Shop 60,"This is probably my favorite coffee place in Austin. The drinks are always top notch and I feel like every drink they make is truly done with care. You can tell with the taste that it's quality. The guy that owns it I believe, who previously just had the trailer is a really nice guy and now with the brick and mortar location, which is beautiful, the baristas he hired have all been really great as well. My favorite drink is an iced latte, but I've also had their chai, teas, smoothies, the croissants, and it's all very good! I also appreciate the all day hours now too. Great place to stop in quick or hang out for awhile.",1
Coffee Shop 60,"Everything is fantastic about this place... The incredible cocktails, coffee, food, people and atmosphere... I'm completely in love with this place stinson's is my favorite place for amazing handcrafted cocktails",1
Coffee Shop 60,"I enjoy studying at coffee shops, but often find myself driving all over Austin in search of a free table.  I was very fortunate to have Stinson's open up down the street from my home.  I love the coffee, and my father (who has much higher standards) is in full agreement.  The food is great and full of variety.  The service is stellar and the employees are friendly.  I would 100% recommend this place.",1
Coffee Shop 60,"I'm a huge fan of Stinson's coffee. I have to say I've never tried any of the food, but I look forward to doing so when the brick and mortar location opens (only a few days!). I love the fact that I can stand outside and wait for my coffee on a nice day or bring my dog with me. The guys that work the trailer are great and always friendly. The coffee menu has a good amount of options from regular drip to a latte, americano, mocha and even a white mocha for those of us that want something a little sweeter.  The only bad thing about this place is the parking, which is basically non-existent. So if you want to stop for a quick brew in the AM it might be a little difficult to navigate. But I'm pretty used to that now in Austin so it's definitely not enough to deter me from this place.  This is definitely my new neighborhood spot and I can't WAIT until the brick and mortar location opens!  PS - there are rumors that they'll be opening a second location as well. That's where the trailer will go once the permanent location is open.",1
Coffee Shop 60,"Great place to watch a game outside or inside! Only tried dessert and wine, but they have a great full menu! Can't wait to come back :) Outdoor hd TV",1
Coffee Shop 60,"New coffee spot popping up in Austin!  This trailer will soon have a full restaurant and bar.  Perfect location for that after work happy hour, lunch or morning drop-in for a fresh cup of your favorite brew.  If those weren't enough reason for you to try Stinson's Bistro then there's another...   You can be one of the first people in Austin to ORDER AHEAD FROM YOUR PHONE.  That's right!  Download the PayPal app on your smartphone, find Stinson's Bistro in the app and place your order (and pay) before you arrive.  They won't have the red carpet rolled out, but you can skip the lines and feel like the true VIP we all know you are.",1
Coffee Shop 60,"I can honestly say this is the worst place I have ever continued to give multiple chances too and repeatedly speak on what is wrong with the quality of service as well as the product being produced here. I have spent over the last 7 months going in and out of Stinsons only to become more and more frustrated and disgusted each time. At first I went there as a customer who also works in the restaurant business and has done so for 12 + years and had compassion and understanding for those working I have spent hundreds of dollars in this place and regret every single one. The start of my disappointment happened when I Would come in and order a personal pizza and tip on top of that and not only did my co workers that also accompanied me quite frequently leave disappointed be rarely got our food in a time frame in which you can actually enjoy your lunch break. Working so close to this place has not only proven how inconsistent this place is but how those working lack character and concern for those who come in regularly and what their complaints are. Every time I walked into this place no one ever smiled or greeted you in the proper manner or even cared about giving good quality service. The next thing that disappointed me about this place was every time I ordered a pizza it was either burnt or not cooked enough and the kicker was the day I went to bite into my first slice and the entire bottom was covered in aluminum foil!!!! Yes ALUMINUM FOIL that I ate and chewed up and had to remove from my mouth! No one cared...I showed the girl working behind the counter and she just looked at me blankly....next I Start ordering the arugula salad adding cucumber and tomato .... I literally received this salad at one point with one cucumber and one tomato barely any arugula and specks of cheese....I was completely disappointed at how huge a difference you produce a salad being the only person making it one day to the next! Lastly this past Tuesday and last Friday I decided after not GOing for 2 months that I would try what they considered ""The best burger"" ....which is a lie. Both times I pulled out the hair of the lady who made my burger and all the other food I ate there. She doesn't wear a net on her head and I see why I had to pull out 2 very long strands of hair twice....once was enough but twice on two separate very close in time occasions ...sickens me! I will never go back to this place because not one person working there cared when I showed them the hair. They again blankly stare at me in disbelief that I could continue to have such terrible experiences at their place of Work and still find no one to fix it. Over 7 Months of eating bland chicken salad sandwiches that taste like freezer burnt old chicken and sandwiches that are 10 dollars and don't even fill me up I can honestly say this place is the worst I have ever experienced on all levels in my life!",0
Coffee Shop 60,"I always wondered what would go into the old filling station next to my sister's place in Rosedale, and this place didn't disappoint. Skip the lines at Starbucks and go here for great lattes, yummy cocktails and the BEST pumpkin muffin you're taste buds have ever been lucky enough to touch. I could go on and on, but don't take my word for it...just go!",1
Coffee Shop 60,"Cute little place I only just found out about through my $8 PayPal deal. The exterior looks like some abandoned gas station, but the interior is a shnazzy, elegant coffee shop.  Ended up getting a vanilla chai latte since I'm not big on caffeine + a tortilla española. I like how this place is open at 6:30am and stays open late, too.  Vanilla chai latte: a bit too sweet, esp. if you were to drink this after it's turned cold, but you can definitely taste that otherwise the spices are a good, soothing blend. EDIT: They topped off my chai with a bit more chai and milk to try to decrease the sweetness. No charge. How sweet!  Tortilla española: I've actually been to Spain and had this popular Spanish breakfast item...pretty much every day. However, that was 6 years back or so, and I don't remember how it tasted. Stinson's makes this dish plus its aioli in house. Nothing to write home about, but it was still pretty good.  Ambiance: This is a nice place. I like the French(?) music being played. The news was on (abc station) and they play movies through Netflix on another big screen. They were playing a black and white film. Unsure what it was, but it meshed well with the classic beauty feeling of this coffee shop. Both screens are situated at the sides, so they're not too distracting.  Temperature: THIS was awesome. I've gone to WAYYYY too many places to study and end up getting cold pretty quickly. This place was nice and cozy.  Service: Great, friendly server.  Other: They have a plastic punch card that also works for their other Stinson's places (Stinson's Deep Eddy). For every purchased 10 drinks or treats, you get 1 free.",1
Coffee Shop 60,I really like the vibe here for after work drinks. They're super strong and full of yummy things!,1
Coffee Shop 60,"Went for coffee early on a Sunday afternoon - there was only one other client when I walked in but the place filled up within an hour or so. Cute atmosphere, nice barista,  decent coffee, and I'm delighted that they offer almond milk - though I wish it were the unsweetened kind. Didn't try any food.  I often like to use my computer at coffee houses and I appreciated the strong wifi and good availability of outlets for plugging in. However, due to the large windows, there was a lot of glare that made it hard to see my screen - perhaps at another time of day or in the evening, it would be better.  I'm glad this place is in my neighborhood and offers another option to Pacha (too small) and Upper Crust (no wifi).",1
Coffee Shop 60,"The first time I went was for breakfast.   It was a pleasant experience so I thought about patronizing the business one evening.  The ambiance was ideal - low key and soothing.  The second time however,  the music was overwhelming, making conversation impossible.  I find the trend of loud venues an unsettling pattern that is major turn off.   I truly hope that Stinson's doesn't become a victim of the Californication wave consuming Austin.  The staff however is professional and very kind.",1
Coffee Shop 60,"3 check-ins I love Stinsons.  Reasons to love Stinsons:  // location // price // atmosphere (dog friendly patio, clean/modern indoor space, bright light) // options (coffee, alcohol, food) // friendly service // fast wifi  finally found a coffee shop in Austin that isn't hipster - not - hoity toity with fancy overpriced coffee/multiple ways to make it that i cant pronounce/mason jars/gravel patio/and chain smoking.",1
Coffee Shop 60,"I love coffee but physically, I can't drink that much.  So, imagine my surprise when I heard myself ordering a medium brew from these peeps.  Six ounces is my normal limit., then the sweat breaks through  They mixed my cream and sugar for me (love that) and soon that cup o' hotness was mine.    I drank the whole thing (nearly).  It was very delicious coffee!  And while I wait for the sweating and jitteriness to wear off, I think to myself, ""Yes Ma'am, a fine cup of joe, indeed!""  BTW, you can text in your order ahead of time.  For those of you that think ordering in person takes up WAAAAAY too much time and terribly inefficient.",1
Coffee Shop 60,"Great coffee by day, and tap-beers or cocktails by evening:  what's not to love?  The quality of the coffee drinks I've had here have been excellent.  I really enjoy the roast which isn't so dark that it borders on burnt like some large coffee chains.  Enjoy the atmosphere and good WiFi.  There are some coffee houses where it's next to impossible to get a seat or decent WiFi throughput.  Thankfully Stinson's hasn't become one of those venues (yet?).  I don't go there for the food.  They really don't have a kitchen there, and there's plenty of nearby restaurants and cafes with better food.  I read some people have taken them to task for the service. I've never had to wait too long, but I've also frequently taken advantage of texting my coffee order which I *love* to do.  It's great to swing by there in the a.m. before work and have my coffee ready to go.  Now, I just wish they'd provide those little stirring-plug sticks like a certain international coffee chain does that greatly reduces spillage from the little hole in the lid....",1
Coffee Shop 60,"Daisy grabbed a coffee late in the evening to go. Good espresso quality, had an awesome pumpkin muffin. Looking forward to going back to read or get dinner. Great blend of bar, restaurant, and coffee shop. My bearded bar tender turned make-shift barista was funny. Enjoyed chatting with him. Said he's more of a bar tender than a barista (I mean it was after 9pm so that's like their bar time mainly) so apologized if drink wasn't perfect but it was.",1
Coffee Shop 60,"11 check-ins Listed in Coffee Coffee Coffee ""Can't beat a great coffee trailer that has superb coffee! Soon to be a full blown coffee shop.""  I'm always looking for a good place to get coffee. Lo and behold this little wonder pops up out of no where. What used to be Cutler Automotive is now becoming Stinson's coffee shop! At first I thought it was a little odd considering the long-time business, Upper Crust, is across the street.  I've been going there for years, and they have phenomenal baked goods and coffee. However, that does not mean I don't have room in my repertoire of coffee shops. There's always room for more!     The great thing is you can text them your order at (512)-968-4970 so your drink is ready when you arrive. This makes that quick coffee fix even quicker. Although an IV filled with coffee would probably be the fastest solution for that morning drag. I love this place because it's around the corner from my office, so it's easy to stop by on my way to work. Don't forget about the orgasmic pumpkin spice muffin. See if they'll heat it because it's addicting. I'm definitely going to be craving these come fall. Now this place isn't perfect right now, they're in a trailer in front of the shop that they're trying to remodel in order to move in. They have been trying to accommodate people however they can though. There's picnic tables with a huge flat screen tv, free Wi-Fi, and some parking spaces on the side; a little awkward to get in and out though. Once the actual café opens, Alex said that they will be serving sandwiches too. There is definitely quite a bit of coffee competition in this area, so I wish Stinson's the best in a successful venture. Whether it's a plain cup of coffee, a fancy latte with a pretty design, an iced latte for the days where you can fry an egg on the sidewalk, or a delicious chai tea latte. They have it all and, in my opinion, are definitely worth checking out. Medium mocha latte and pumpkin spice muffin",1
Coffee Shop 60,"I can only comment on the breakfast taco I ordered.  The two star rating is really based on one, and only one fundamental, unforgivable, downright sacreligious practice at Stinson's. In this day of age, an old born and raised West Austinite plays hell finding a good, simple, breakfast taco to go in the central / Tarrytown side of town...especially on Sundays. And since it is now easier to find an egg taco with Kimchi and Pastrami than one with simple breakfast sausage, I was excited to learn Stinson's was open on Sunday AND had breakfast sausage. It was close to being a good taco.  The tortilla was a quality packaged model, fresh, and plenty good for the purpose.  The potatoes were a 3/4"" dice,  fried to just tender, not crispy.  A matter of taste, but done properly for those who prefer a soft potato.  I prefer a smaller dice and fried crispy.  The eggs were scrambled properly!  ...not a burned omlette ...like Torchys (yuck).  Unfortunately the sausage was greyish white, and tasted like the pellets from a frozen pizza.  They used frickin Italian sausage!  Lordy. That is a hanging offense.",0
Coffee Shop 60,"I love this place! As a senior at UT, I've frequented dozens of coffee shops around Austin and Stinson's honestly serves the best lattes I've had in town. Their espresso is rich but never bitter, and their steamed milk is always thick and smooth. They have plenty of outlets, great natural lighting, and their service is always attentive. With lunch, dinner, and drink menus available, Stinson's has everything you'd ever need for a day of studying or a night out with friends! Highly, highly recommend.",1
